rainfall_mm,temperature_c,relative_humidity_pct,avg_cpr,avg_ie,avg_lsprate,avg_rorwe,avg_tprate
2.837196622064551,33.71852003239116,24.443748891373925,9.66795e-06,-3.2257438e-05,1.8972559e-06,2.456232e-07,1.1566221e-05
3.2906597771179578,33.122041028805,24.245592488335323,9.66795e-06,-3.2257438e-05,1.8972559e-06,2.456232e-07,1.1566221e-05
3.5869047159989202,33.367478887903445,24.54176146222959,9.66795e-06,-3.2257438e-05,1.8972559e-06,2.456232e-07,1.1566221e-05
7.24812362626769,29.050379824933483,19.261360814406356,4.548977e-05,-4.096031e-05,3.1093503e-05,0.0,7.658657e-05
6.0069621717502795,28.402514942351445,18.537074769598583,5.1343213e-05,-3.5516656e-05,3.0847084e-05,4.706285e-05,8.21922e-05
4.430150773146185,28.465215748274396,18.505683492075732,5.1343213e-05,-3.5516656e-05,3.0847084e-05,4.706285e-05,8.21922e-05
3.1107241738325686,27.053748505764855,17.068485713183975,5.1343213e-05,-3.5516656e-05,3.0847084e-05,4.706285e-05,8.21922e-05
2.6589731230478537,27.737129140477382,17.538614892222267,5.1343213e-05,-3.5516656e-05,3.0847084e-05,4.706285e-05,8.21922e-05
2.2268248949215286,25.653676396868857,15.292619056800216,2.3932185e-05,-3.785931e-05,7.0717515e-06,7.851563e-06,3.1002794e-05
2.1223714957775806,29.203695291713263,18.781443334747234,2.3932185e-05,-3.785931e-05,7.0717515e-06,7.851563e-06,3.1002794e-05
2.146818339567347,30.478792658003318,20.023966760498208,2.3932185e-05,-3.785931e-05,7.0717515e-06,7.851563e-06,3.1002794e-05
2.572186017815139,31.84680947055875,21.26979639841129,2.3932185e-05,-3.785931e-05,7.0717515e-06,7.851563e-06,3.1002794e-05
2.6632988855897892,33.0139883546061,22.41168009871592,1.2594353e-05,-2.9165643e-05,3.260482e-06,2.2359676e-07,1.5852296e-05
2.384856360621602,33.396725407781595,22.89427409092662,1.2594353e-05,-2.9165643e-05,3.260482e-06,2.2359676e-07,1.5852296e-05
2.449286623221378,34.2977160374812,23.86178575560097,1.2594353e-05,-2.9165643e-05,3.260482e-06,2.2359676e-07,1.5852296e-05
2.6253017390969036,34.2070871090888,24.14144680522886,1.2594353e-05,-2.9165643e-05,3.260482e-06,2.2359676e-07,1.5852296e-05
2.7621428295993518,33.739213357498166,24.25590560289978,1.11559075e-05,-3.0940628e-05,1.9482277e-06,1.2968295e-07,1.3102993e-05
3.1356395326418074,32.96877453437705,24.047670921220067,1.11559075e-05,-3.0940628e-05,1.9482277e-06,1.2968295e-07,1.3102993e-05
5.479890487024255,31.106967184668182,21.282505687733774,5.044616e-05,-4.0326257e-05,3.6846017e-05,0.0,8.729103e-05
3.523024331932287,27.937104075887866,17.931442563529092,3.8726324e-05,-3.705672e-05,3.258419e-05,4.438378e-05,7.131026e-05
2.475578220799753,28.22734778081981,18.1464975128215,3.8726324e-05,-3.705672e-05,3.258419e-05,4.438378e-05,7.131026e-05
2.141910692939498,28.448203447345083,18.219987274900706,3.8726324e-05,-3.705672e-05,3.258419e-05,4.438378e-05,7.131026e-05
2.2717626190568003,28.204738364246328,17.86557205105464,3.8726324e-05,-3.705672e-05,3.258419e-05,4.438378e-05,7.131026e-05
2.2589785215748273,24.931649635599427,14.466753557243667,9.968892e-06,-3.0803225e-05,3.846563e-06,1.0878324e-06,1.3815963e-05
2.1793795550071335,28.339017468090848,17.787524775382717,9.968892e-06,-3.0803225e-05,3.846563e-06,1.0878324e-06,1.3815963e-05
2.317483515212278,30.82992866232214,20.185566652527665,9.968892e-06,-3.0803225e-05,3.846563e-06,1.0878324e-06,1.3815963e-05
2.683316237997918,31.987291096286587,21.317893032044115,9.968892e-06,-3.0803225e-05,3.846563e-06,1.0878324e-06,1.3815963e-05
2.7721783056337483,32.34893533335904,21.67516831835885,1.0048937e-05,-2.7443595e-05,2.782883e-06,2.939607e-07,1.2830296e-05
2.4277276057532875,32.37304939652181,21.723815987352022,1.0048937e-05,-2.7443595e-05,2.782883e-06,2.939607e-07,1.2830296e-05
2.4245640689469017,31.402981143716502,21.01280029306289,1.0048937e-05,-2.7443595e-05,2.782883e-06,2.939607e-07,1.2830296e-05
2.576163189758223,33.81470211699379,23.696560367099835,1.0048937e-05,-2.7443595e-05,2.782883e-06,2.939607e-07,1.2830296e-05
2.7242239617475805,33.668484556356766,23.938290594994793,1.257785e-05,-3.21832e-05,2.2450447e-06,1.7119673e-07,1.4819022e-05
3.0047372074191188,33.55678170670574,24.137079782516484,1.257785e-05,-3.21832e-05,2.2450447e-06,1.7119673e-07,1.4819022e-05
3.30614930783172,33.666241854008405,24.325976554968573,1.257785e-05,-3.21832e-05,2.2450447e-06,1.7119673e-07,1.4819022e-05
10.580239077623107,30.553070219411563,20.876556125400068,4.6048746e-05,-3.9255912e-05,4.1083913e-05,0.0,8.713285e-05
8.032543091813519,27.30096787876451,17.571426367948174,4.6048746e-05,-3.9255912e-05,4.1083913e-05,0.0,8.713285e-05
4.581183434234373,26.817819766320905,16.926591215825397,4.6048746e-05,-3.9255912e-05,4.1083913e-05,0.0,8.713285e-05
2.876833378321058,27.07023367909613,16.94623915474492,2.3746452e-05,-3.3003475e-05,2.6910831e-05,3.0088635e-05,5.0655442e-05
2.2277700227509354,28.386448154860602,18.09094088612964,2.3746452e-05,-3.3003475e-05,2.6910831e-05,3.0088635e-05,5.0655442e-05
2.065520765048394,28.789810280337793,18.353268808082365,2.3746452e-05,-3.3003475e-05,2.6910831e-05,3.0088635e-05,5.0655442e-05
2.227640072494505,28.76474453399144,18.26329734315351,2.3746452e-05,-3.3003475e-05,2.6910831e-05,3.0088635e-05,5.0655442e-05
2.205415879381483,29.41261635753673,18.78765241198473,9.829371e-06,-3.1019685e-05,2.7908177e-06,1.6694379e-07,1.2625647e-05
2.1583765858172983,30.242919060656305,19.485894034627695,9.829371e-06,-3.1019685e-05,2.7908177e-06,1.6694379e-07,1.2625647e-05
2.3157760382524195,28.598346508309877,17.75867697528246,9.829371e-06,-3.1019685e-05,2.7908177e-06,1.6694379e-07,1.2625647e-05
2.396697643928585,31.262531909150503,20.458698183781284,9.829371e-06,-3.1019685e-05,2.7908177e-06,1.6694379e-07,1.2625647e-05
2.415926040180465,31.83270311957737,21.05424247098292,1.0162306e-05,-2.5733281e-05,3.0588799e-06,3.8352638e-07,1.3220805e-05
2.3793197856013575,32.29438167585702,21.521912620984846,1.0162306e-05,-2.5733281e-05,3.0588799e-06,3.8352638e-07,1.3220805e-05
2.464973200169668,33.36287934292215,22.83351675471407,1.0162306e-05,-2.5733281e-05,3.0588799e-06,3.8352638e-07,1.3220805e-05
2.6243365595958816,33.5107237882235,23.23406123472024,1.0162306e-05,-2.5733281e-05,3.0588799e-06,3.8352638e-07,1.3220805e-05
2.7699352176763194,33.60405429375699,23.606543014691706,9.419819e-06,-3.23192e-05,2.3057285e-06,1.8605029e-07,1.1723897e-05
2.9019168626846104,33.49974202753249,23.668047275671924,9.419819e-06,-3.23192e-05,2.3057285e-06,1.8605029e-07,1.1723897e-05
2.992901708248178,33.889840743454286,24.144423321636523,9.419819e-06,-3.23192e-05,2.3057285e-06,1.8605029e-07,1.1723897e-05
11.029666062545791,30.62707785447114,20.956439671461073,4.5316414e-05,-3.7667294e-05,4.4924574e-05,0.0,9.023813e-05
11.268818879420046,28.56095245440173,18.975526934793507,4.5316414e-05,-3.7667294e-05,4.4924574e-05,0.0,9.023813e-05
7.619500636254965,24.653921258628003,15.033869587012688,4.5316414e-05,-3.7667294e-05,4.4924574e-05,0.0,9.023813e-05
3.7597767323487448,25.7985296726179,15.898333011992442,4.5316414e-05,-3.7667294e-05,4.4924574e-05,0.0,9.023813e-05
2.315697374002237,26.78505996221031,16.52526549184437,1.3867633e-05,-3.275428e-05,1.8658411e-05,8.960247e-06,3.252522e-05
2.1174341572513784,27.66668530443836,17.173414953919714,1.3867633e-05,-3.275428e-05,1.8658411e-05,8.960247e-06,3.252522e-05
2.0955562410827904,27.860062468669263,17.319449735857788,1.3867633e-05,-3.275428e-05,1.8658411e-05,8.960247e-06,3.252522e-05
2.269878918752169,28.843408012956463,18.23304515482204,1.3867633e-05,-3.275428e-05,1.8658411e-05,8.960247e-06,3.252522e-05
2.257159989202946,30.32005784136043,19.55025912929472,1.0160275e-05,-2.2275284e-05,3.4232362e-06,7.125262e-08,1.3582623e-05
2.1869201403617016,29.849930975976555,18.893222534994024,1.0160275e-05,-2.2275284e-05,3.4232362e-06,7.125262e-08,1.3582623e-05
2.2753834882196426,30.663158138279414,19.69140785871284,1.0160275e-05,-2.2275284e-05,3.4232362e-06,7.125262e-08,1.3582623e-05
2.3314641576369874,27.200392164423707,16.299538040334706,1.0160275e-05,-2.2275284e-05,3.4232362e-06,7.125262e-08,1.3582623e-05
2.358144063548375,29.688003316237996,18.835238884818573,1.1495381e-05,-2.4659303e-05,4.3305727e-06,4.4281364e-07,1.5826652e-05
2.352452473682181,32.32962711602977,21.48825357652412,1.1495381e-05,-2.4659303e-05,4.3305727e-06,4.4281364e-07,1.5826652e-05
2.478759495623337,32.43013072147457,21.626420005398526,1.1495381e-05,-2.4659303e-05,4.3305727e-06,4.4281364e-07,1.5826652e-05
2.695338757567578,33.1713677553696,22.707738017198164,1.1495381e-05,-2.4659303e-05,4.3305727e-06,4.4281364e-07,1.5826652e-05
2.8505510353603514,33.28659931361586,23.129781359657578,9.867266e-06,-2.6198939e-05,2.0951127e-06,2.677131e-07,1.1961173e-05
